word,review_flag,candidate_source,df_total,neg_count,neu_count,pos_count,pmi_neg,pmi_neu,pmi_pos,delta_pmi_pos_minus_neg,fisher_odds_ratio,fisher_p_value,bootstrap_ci_low,bootstrap_ci_high,bootstrap_ci_excludes_zero,direction,direction_stability,dominant_share,wilson_lower,wilson_upper,score_minus9_to9,bh_adjusted_p_value,survives_fdr,statistical_keep,statistical_reject_reasons
zvibhorani,,deterministic,14,7,1,6,0.08919074059955356,-0.8146848172535321,0.4329234998202729,0.34373275922071933,1.2558292282430215,0.7796895074984215,-1.2911999822100326,2.0570912661172804,False,POS,0.679,0.42857142857142855,0.21380798904474121,0.6740935542034926,-1,0.9880587202066854,False,False,fails_bh_fdr;bootstrap_ci_includes_zero;wilson_lower_not_above_threshold
chako,,deterministic,13,8,1,4,0.3728564792054794,-0.7115913242894276,0.005502276085596947,-0.3673542031198824,0.7318147013782542,0.7718541970956455,-2.4556494930345725,1.2368742323684543,False,NEG,0.6915,0.6153846153846154,0.355228915126657,0.8229029220223743,-3,0.9880587202066854,False,False,fails_bh_fdr;bootstrap_ci_includes_zero;wilson_lower_not_above_threshold
izvezvi,,deterministic,13,8,1,4,0.3728564792054794,-0.7115913242894276,0.005502276085596947,-0.3673542031198824,0.7318147013782542,0.7718541970956455,-2.4032858460309887,1.1530657084164722,False,NEG,0.6945,0.6153846153846154,0.355228915126657,0.8229029220223743,-3,0.9880587202066854,False,False,fails_bh_fdr;bootstrap_ci_includes_zero;wilson_lower_not_above_threshold
kugara,,deterministic,13,7,3,3,0.1922842335636581,0.51080109704702,-0.3570678032991097,-0.5493520368627678,0.6271937018205674,0.7491572638903632,-3.166268156945589,1.2106061532183088,False,NEG,0.7555,0.5384615384615384,0.29143795714506004,0.7679393219046169,-3,0.9880587202066854,False,False,fails_bh_fdr;bootstrap_ci_includes_zero;wilson_lower_not_above_threshold
mazuvano,,deterministic,13,6,2,5,-0.014166643903767095,0.025374269876778044,0.295008893280583,0.3091755371843501,1.2207966296438146,0.7657691444148125,-1.716051720749663,2.073025738267217,False,POS,0.6085,0.38461538461538464,0.17709707797762575,0.6447710848733431,-1,0.9880587202066854,False,False,fails_bh_fdr;bootstrap_ci_includes_zero;wilson_lower_not_above_threshold
mutown,,deterministic,13,8,1,4,0.3728564792054794,-0.7115913242894276,0.005502276085596947,-0.3673542031198824,0.7318147013782542,0.7718541970956455,-2.4783818352751545,1.207392574862711,False,NEG,0.678,0.6153846153846154,0.355228915126657,0.8229029220223743,-3,0.9880587202066854,False,False,fails_bh_fdr;bootstrap_ci_includes_zero;wilson_lower_not_above_threshold
namai,,deterministic,13,7,3,3,0.1922842335636581,0.51080109704702,-0.3570678032991097,-0.5493520368627678,0.6271937018205674,0.7491572638903632,-3.3430615939372395,1.1507044753057067,False,NEG,0.749,0.5384615384615384,0.29143795714506004,0.7679393219046169,-3,0.9880587202066854,False,False,fails_bh_fdr;bootstrap_ci_includes_zero;wilson_lower_not_above_threshold
shadhaya,,deterministic,13,8,1,4,0.3728564792054794,-0.7115913242894276,0.005502276085596947,-0.3673542031198824,0.7318147013782542,0.7718541970956455,-2.5167639988937616,1.2776074447112782,False,NEG,0.678,0.6153846153846154,0.355228915126657,0.8229029220223743,-3,0.9880587202066854,False,False,fails_bh_fdr;bootstrap_ci_includes_zero;wilson_lower_not_above_threshold
dziri,,deterministic,12,6,3,3,0.09686466848497588,0.621832409435763,-0.24603649091036672,-0.3429011593953426,0.7319173363949484,0.746744558012466,-3.1105242772911685,1.472306594584808,False,NEG,0.642,0.5,0.2537815976337061,0.7462184023662939,-2,0.9880587202066854,False,False,fails_bh_fdr;bootstrap_ci_includes_zero;wilson_lower_not_above_threshold
hatisi,,deterministic,12,7,2,3,0.30331554595240107,0.13640558226552102,-0.24603649091036672,-0.5493520368627678,0.6271937018205674,0.7491572638903632,-3.151734542159666,1.2102065215266937,False,NEG,0.7675,0.5833333333333334,0.31951131254954973,0.8067396863412435,-3,0.9880587202066854,False,False,fails_bh_fdr;bootstrap_ci_includes_zero;wilson_lower_not_above_threshold
kumberi,,deterministic,12,8,0,4,0.48388779159422235,-2.1855225126218425,0.11653358847433992,-0.3673542031198824,0.7318147013782542,0.7718541970956455,-2.339549844087743,1.120692507795975,False,NEG,0.6955,0.6666666666666666,0.39062208887279953,0.8618799089087867,-3,0.9880587202066854,False,False,fails_bh_fdr;bootstrap_ci_includes_zero;wilson_lower_not_above_threshold
mose,,rag_recovered,12,7,2,3,0.30331554595240107,0.13640558226552102,-0.24603649091036672,-0.5493520368627678,0.6271937018205674,0.7491572638903632,-3.1493095202411334,1.1695585685980463,False,NEG,0.74,0.5833333333333334,0.31951131254954973,0.8067396863412435,-3,0.9880587202066854,False,False,fails_bh_fdr;bootstrap_ci_includes_zero;wilson_lower_not_above_threshold
yekuda,,deterministic,12,7,2,3,0.30331554595240107,0.13640558226552102,-0.24603649091036672,-0.5493520368627678,0.6271937018205674,0.7491572638903632,-3.3496425518359683,1.319450599886663,False,NEG,0.731,0.5833333333333334,0.31951131254954973,0.8067396863412435,-3,0.9880587202066854,False,False,fails_bh_fdr;bootstrap_ci_includes_zero;wilson_lower_not_above_threshold
che,,rag_recovered,11,6,0,5,0.2171589022026872,-2.065228278904131,0.5263344393870373,0.3091755371843501,1.2207966296438146,0.7657691444148125,-1.6158181341958575,2.1423279536130884,False,POS,0.647,0.45454545454545453,0.21271271622459764,0.719908462590678,-1,0.9880587202066854,False,False,fails_bh_fdr;bootstrap_ci_includes_zero;wilson_lower_not_above_threshold
chibage,,deterministic,11,6,2,3,0.2171589022026872,0.2566998159832323,-0.12574225719265542,-0.3429011593953426,0.7319173363949484,0.746744558012466,-2.9791992640686438,1.4542840570468947,False,NEG,0.66,0.5454545454545454,0.280091537409322,0.7872872837754024,-2,0.9880587202066854,False,False,fails_bh_fdr;bootstrap_ci_includes_zero;wilson_lower_not_above_threshold
dzangu,,deterministic,11,7,1,3,0.4236097796701124,-0.48026577818297334,-0.12574225719265542,-0.5493520368627678,0.6271937018205674,0.7491572638903632,-3.1404853646102593,1.2055828397418937,False,NEG,0.7375,0.6363636363636364,0.35380117450784887,0.8483352890463243,-3,0.9880587202066854,False,False,fails_bh_fdr;bootstrap_ci_includes_zero;wilson_lower_not_above_threshold
muface,,deterministic,11,5,4,2,-0.023849197301109015,1.1046967225381827,-0.6111690843628974,-0.5873198870617884,0.5854628921193573,0.7082823502010772,-3.2064663111274414,1.3846879003277028,False,NEG,0.719,0.45454545454545453,0.21271271622459764,0.719908462590678,-2,0.9880587202066854,False,False,fails_bh_fdr;bootstrap_ci_includes_zero;wilson_lower_not_above_threshold
muhupenyu,,deterministic,11,6,0,5,0.2171589022026872,-2.065228278904131,0.5263344393870373,0.3091755371843501,1.2207966296438146,0.7657691444148125,-1.5567912260976309,1.9522940688815278,False,POS,0.633,0.45454545454545453,0.21271271622459764,0.719908462590678,-1,0.9880587202066854,False,False,fails_bh_fdr;bootstrap_ci_includes_zero;wilson_lower_not_above_threshold
ndobva,,deterministic,11,4,3,4,-0.3133558144960933,0.7421266431534743,0.23682782219205123,0.5501836366881445,1.4651607963246553,0.7226326842781423,-1.7680935567502163,2.6419729432662358,False,POS,0.718,0.36363636363636365,0.15166471095367573,0.6461988254921511,0,0.9880587202066854,False,False,fails_bh_fdr;bootstrap_ci_includes_zero;wilson_lower_not_above_threshold
pamba,,deterministic,11,7,1,3,0.4236097796701124,-0.48026577818297334,-0.12574225719265542,-0.5493520368627678,0.6271937018205674,0.7491572638903632,-3.1875081681432174,1.1159351308290881,False,NEG,0.7495,0.6363636363636364,0.35380117450784887,0.8483352890463243,-3,0.9880587202066854,False,False,fails_bh_fdr;bootstrap_ci_includes_zero;wilson_lower_not_above_threshold
rine,,deterministic,11,4,3,4,-0.3133558144960933,0.7421266431534743,0.23682782219205123,0.5501836366881445,1.4651607963246553,0.7226326842781423,-1.5791231274824533,2.724619709309544,False,POS,0.731,0.36363636363636365,0.15166471095367573,0.6461988254921511,0,0.9880587202066854,False,False,fails_bh_fdr;bootstrap_ci_includes_zero;wilson_lower_not_above_threshold
tichiri,,deterministic,11,4,3,4,-0.3133558144960933,0.7421266431534743,0.23682782219205123,0.5501836366881445,1.4651607963246553,0.7226326842781423,-1.5818124931582784,2.9088634470486183,False,POS,0.7355,0.36363636363636365,0.15166471095367573,0.6461988254921511,0,0.9880587202066854,False,False,fails_bh_fdr;bootstrap_ci_includes_zero;wilson_lower_not_above_threshold
tisu,,deterministic,11,6,2,3,0.2171589022026872,0.2566998159832323,-0.12574225719265542,-0.3429011593953426,0.7319173363949484,0.746744558012466,-3.1831719575503032,1.4580332895734867,False,NEG,0.6685,0.5454545454545454,0.280091537409322,0.7872872837754024,-2,0.9880587202066854,False,False,fails_bh_fdr;bootstrap_ci_includes_zero;wilson_lower_not_above_threshold
akazara,,deterministic,10,5,3,2,0.10739533597714512,0.8733711764317285,-0.47992455108464327,-0.5873198870617884,0.5854628921193573,0.7082823502010772,-3.2917835778066955,1.4342918372331397,False,NEG,0.744,0.5,0.236593090512564,0.7634069094874361,-3,0.9880587202066854,False,False,fails_bh_fdr;bootstrap_ci_includes_zero;wilson_lower_not_above_threshold
